1,1,1534,622,58,79,0.95,7,0,0
1,2,802,525,97,79,0.94,7,0,0
1,3,848,730,166,130,0.93,4,0,0
1,4,1702,512,134,130,0.92,5,0,0
1,6,556,479,92,66,0.92,7,0,0
1,7,1614,532,76,97,0.91,7,0,0
1,8,436,1032,118,133,0.91,3,0,0
1,9,634,672,146,98,0.91,3,0,0
1,10,1061,983,234,154,0.91,3,0,0
1,11,631,1132,210,173,0.91,3,0,0
1,13,1968,397,89,70,0.90,3,0,0
1,14,1589,440,104,70,0.90,3,0,0
1,15,1886,442,96,77,0.90,3,0,0
1,16,2168,274,84,67,0.90,3,0,0
1,18,1850,1240,162,140,0.90,7,0,0
1,19,319,540,138,86,0.89,3,0,0
1,21,2103,317,84,60,0.89,3,0,0
1,23,1818,493,90,81,0.89,3,0,0
1,25,2035,359,96,67,0.88,3,0,0
1,26,1952,373,55,49,0.88,6,0,0
1,27,2221,235,81,65,0.88,3,0,0
1,28,44,1042,156,145,0.87,6,0,0
1,29,2559,33,70,68,0.87,5,0,0
1,30,1021,906,99,71,0.86,0,0,0
1,31,910,604,70,56,0.86,6,0,0
1,32,1581,1213,106,90,0.86,2,0,0
1,33,536,511,89,69,0.84,7,0,0
1,34,727,1003,75,69,0.84,2,0,0
1,35,1503,584,48,59,0.84,9,0,0
1,36,1651,661,62,57,0.84,9,0,0
1,37,447,590,150,98,0.83,3,0,0
1,38,2070,291,59,53,0.82,6,0,0
1,39,663,997,88,73,0.82,9,0,0
1,40,1454,768,51,61,0.82,9,0,0
1,41,787,578,60,47,0.82,9,0,0
1,42,664,505,42,51,0.82,9,0,0
1,43,1092,631,65,49,0.82,9,0,0
1,44,1437,839,61,67,0.81,9,0,0
1,45,1320,1219,71,87,0.81,6,0,0
1,47,1189,697,26,59,0.81,0,0,0
1,48,301,1321,81,78,0.81,9,0,0
1,50,1350,809,54,61,0.81,9,0,0
1,51,1699,946,73,56,0.81,9,0,0
1,52,1375,703,55,62,0.80,9,0,0
1,53,674,1424,51,84,0.80,0,0,0
1,54,1385,695,42,61,0.80,1,0,0
1,55,2186,633,40,61,0.80,9,0,0
1,56,1968,1399,93,86,0.79,9,0,0
1,57,1890,742,52,56,0.79,9,0,0
1,58,1170,1164,39,75,0.79,0,0,0
1,59,357,1078,44,76,0.79,0,0,0
1,60,1757,762,54,55,0.78,9,0,0
1,61,1044,855,62,62,0.78,9,0,0
1,62,2306,851,36,68,0.78,0,0,0
1,63,583,572,47,40,0.78,9,0,0
1,64,1944,539,41,46,0.78,2,0,0
1,65,1846,588,32,49,0.78,9,0,0
1,66,1970,847,46,64,0.78,9,0,0
1,67,1786,466,45,47,0.77,9,0,0
1,68,1206,699,29,64,0.77,0,0,0
1,69,2124,749,39,63,0.77,9,0,0
1,70,2316,492,33,52,0.77,9,0,0
1,71,1578,1093,56,105,0.77,9,0,0
1,72,896,638,61,48,0.76,9,0,0
1,73,2334,847,33,66,0.75,0,0,0
1,74,2228,906,47,76,0.73,9,0,0
1,75,1009,584,29,58,0.73,0,0,0
1,76,2502,763,36,64,0.73,0,0,0
1,77,2302,1081,118,107,0.72,2,0,0
1,78,1468,758,35,61,0.71,1,0,0
1,79,2320,194,30,44,0.71,9,0,0
1,80,1954,1199,80,61,0.71,9,0,0
1,81,563,838,32,60,0.70,0,0,0
1,82,1702,495,39,47,0.70,9,0,0
1,83,1546,1015,64,68,0.67,9,0,0
1,84,1447,508,16,48,0.65,0,0,0
1,85,1358,799,41,64,0.65,1,0,0
1,86,1347,499,18,45,0.64,0,0,0
1,87,2248,203,26,39,0.63,9,0,0
1,88,1327,538,16,45,0.63,0,0,0
1,89,1801,433,35,46,0.62,9,0,0
1,90,710,573,52,43,0.61,2,0,0
1,91,1494,503,35,50,0.61,0,0,0
2,1,1535,616,58,79,0.94,7,0,0
2,2,800,517,99,80,0.92,7,0,0
2,3,849,723,166,131,0.93,4,0,0
2,4,1702,504,135,130,0.92,5,0,0
2,6,559,474,90,65,0.92,7,0,0
2,7,1613,523,78,99,0.90,7,0,0
2,8,438,1025,117,133,0.91,3,0,0
2,9,636,666,145,98,0.91,3,0,0
2,10,1056,974,240,158,0.91,3,0,0
2,11,621,1134,212,174,0.91,3,0,0
2,13,1968,390,89,70,0.90,3,0,0
2,14,1590,432,105,71,0.90,3,0,0
2,15,1886,434,98,79,0.90,0,0,0
2,16,2169,268,83,66,0.89,3,0,0
2,18,1858,1239,158,137,0.88,7,0,0
2,19,321,534,139,87,0.90,3,0,0
2,21,2103,311,84,60,0.89,3,0,0
2,23,1818,486,90,82,0.89,3,0,0
2,25,2033,351,99,69,0.91,3,0,0
2,26,1949,366,58,52,0.83,6,0,0
2,27,2219,226,84,67,0.90,3,0,0
2,28,51,1035,147,137,0.85,6,0,0
2,29,2558,28,69,66,0.80,5,0,0
2,30,1021,898,100,72,0.87,6,0,0
2,31,907,601,67,53,0.79,6,0,0
2,32,1586,1210,104,89,0.86,2,0,0
2,33,529,500,94,73,0.79,7,0,0
2,34,728,996,75,69,0.86,2,0,0
2,35,1501,581,46,56,0.81,9,0,0
2,36,1649,655,62,57,0.82,9,0,0
2,37,446,585,154,101,0.77,3,0,0
2,38,2069,288,56,49,0.85,6,0,0
2,39,663,989,88,74,0.84,9,0,0
2,40,1452,759,54,65,0.81,9,0,0
2,41,783,568,61,48,0.85,9,0,0
2,42,664,497,42,52,0.85,9,0,0
2,43,1083,622,68,51,0.85,9,0,0
2,44,1434,827,62,68,0.82,9,0,0
2,45,1324,1211,73,89,0.82,6,0,0
2,47,1186,689,27,63,0.78,0,0,0
2,48,294,1318,81,79,0.83,9,0,0
2,50,1346,801,53,60,0.82,9,0,0
2,51,1689,934,76,58,0.79,9,0,0
2,52,1374,694,56,65,0.80,9,0,0
2,53,676,1415,51,85,0.81,0,0,0
2,54,1384,688,43,63,0.73,1,0,0
2,55,2190,622,39,60,0.79,9,0,0
2,56,1981,1402,84,78,0.81,9,0,0
2,57,1897,734,51,55,0.79,9,0,0
2,58,1169,1155,40,76,0.81,0,0,0
2,59,359,1072,44,75,0.79,0,0,0
2,60,1766,754,51,52,0.79,9,0,0
2,61,1044,849,60,60,0.78,9,0,0
2,62,2306,845,35,67,0.78,0,0,0
2,63,575,560,51,43,0.78,9,0,0
2,64,1944,531,41,47,0.77,2,0,0
2,65,1844,584,33,49,0.75,9,0,0
2,66,1971,833,48,68,0.81,9,0,0
2,67,1785,460,42,44,0.75,9,0,0
2,68,1204,692,30,65,0.79,0,0,0
2,69,2124,737,39,62,0.76,9,0,0
2,70,2319,482,32,52,0.77,9,0,0
2,71,1578,1089,56,108,0.76,9,0,0
2,72,890,627,64,50,0.76,9,0,0
2,73,2333,840,32,65,0.76,0,0,0
2,74,2229,902,47,77,0.71,9,0,0
2,75,1010,577,29,57,0.72,0,0,0
2,76,2502,755,35,65,0.69,0,0,0
2,77,2294,1070,121,110,0.76,2,0,0
2,78,1466,750,35,62,0.75,1,0,0
2,79,2319,190,28,41,0.68,9,0,0
2,80,1957,1189,84,65,0.64,9,0,0
2,81,563,829,33,61,0.74,0,0,0
2,82,1697,489,41,48,0.71,9,0,0
2,83,1549,1011,69,74,0.72,0,0,0
2,84,1446,502,17,49,0.61,0,0,0
2,85,1355,790,40,62,0.61,1,0,0
2,86,1348,491,18,47,0.64,0,0,0
2,87,2247,195,27,42,0.71,9,0,0
2,88,1328,532,16,44,0.63,0,0,0
2,89,1798,429,36,47,0.67,9,0,0
2,90,705,562,55,45,0.68,2,0,0
2,91,1493,493,37,54,0.65,0,0,0
3,1,1535,614,58,79,0.94,7,0,0
3,2,800,513,99,80,0.93,7,0,0
3,3,849,720,168,131,0.93,4,0,0
3,4,1702,500,135,130,0.93,5,0,0
3,6,557,469,95,69,0.93,7,0,0
3,7,1614,521,77,97,0.90,7,0,0
3,8,437,1023,118,133,0.91,3,0,0
3,9,638,664,145,98,0.91,3,0,0
3,10,1051,973,240,157,0.91,3,0,0
3,11,608,1141,215,177,0.91,3,0,0
3,13,1969,386,88,69,0.90,3,0,0
3,14,1591,429,103,70,0.89,3,0,0
3,15,1886,430,97,79,0.90,3,0,0
3,16,2170,264,83,66,0.89,3,0,0
3,18,1867,1241,158,136,0.86,7,0,0
3,19,324,531,138,87,0.90,3,0,0
3,21,2103,306,86,61,0.89,3,0,0
3,23,1817,483,91,81,0.89,3,0,0
3,25,2033,347,100,69,0.90,3,0,0
3,26,1947,364,57,51,0.75,6,0,0
3,27,2221,223,83,66,0.88,3,0,0
3,28,52,1034,146,135,0.84,6,0,0
3,29,2557,24,69,66,0.78,5,0,0
3,30,1024,896,97,70,0.89,6,0,0
3,31,900,594,70,56,0.84,6,0,0
3,32,1590,1208,106,91,0.88,2,0,0
3,33,525,494,94,73,0.86,7,0,0
3,34,730,994,74,68,0.85,2,0,0
3,35,1498,579,45,56,0.79,9,0,0
3,36,1647,653,62,56,0.83,9,0,0
3,37,448,583,155,101,0.82,3,0,0
3,38,2066,280,59,53,0.86,6,0,0
3,39,663,985,89,74,0.85,9,0,0
3,40,1452,756,54,65,0.80,9,0,0
3,41,779,564,59,47,0.85,9,0,0
3,42,663,494,43,51,0.84,9,0,0
3,43,1077,620,65,49,0.84,9,0,0
3,44,1430,825,59,65,0.81,9,0,0
3,45,1330,1212,74,91,0.81,6,0,0
3,47,1184,687,27,62,0.77,0,0,0
3,48,285,1323,83,80,0.78,9,0,0
3,50,1342,796,53,60,0.82,9,0,0
3,51,1681,929,76,58,0.80,9,0,0
3,52,1374,692,57,65,0.80,9,0,0
3,53,676,1411,52,85,0.80,0,0,0
3,54,1384,685,43,64,0.74,1,0,0
3,55,2192,614,40,59,0.80,9,0,0
3,56,1990,1403,86,79,0.80,9,0,0
3,57,1902,727,53,56,0.78,9,0,0
3,58,1168,1151,41,77,0.81,0,0,0
3,59,359,1070,44,76,0.80,0,0,0
