1,1,1609,543,80,81,0.93,7,0,0
1,2,1701,507,134,134,0.92,5,0,0
1,3,803,525,98,80,0.91,7,0,0
1,4,1061,977,234,163,0.90,3,0,0
1,5,845,731,173,132,0.88,4,0,0
1,6,638,1131,202,180,0.88,3,0,0
1,8,434,1032,120,134,0.87,3,0,0
1,9,635,671,146,103,0.87,3,0,0
1,11,1889,441,95,79,0.87,3,0,0
1,12,2099,317,87,61,0.86,3,0,0
1,14,1966,395,90,76,0.85,3,0,0
1,15,2169,273,83,69,0.85,3,0,0
1,17,536,506,92,72,0.84,7,0,0
1,18,1818,491,94,84,0.84,3,0,0
1,19,1527,624,67,80,0.83,7,0,0
1,20,1019,899,101,80,0.83,6,0,0
1,21,1698,943,75,61,0.82,9,0,0
1,22,1590,441,105,70,0.82,3,0,0
1,23,1499,583,54,61,0.81,9,0,0
1,24,1951,371,57,51,0.81,6,0,0
1,25,184,943,89,56,0.81,9,0,0
1,26,1451,761,57,70,0.81,9,0,0
1,27,1846,1240,168,143,0.81,7,0,0
1,28,667,510,41,47,0.80,9,0,0
1,29,1373,702,54,65,0.79,0,0,0
1,30,1650,663,62,57,0.79,9,0,0
1,31,1701,494,42,51,0.79,0,0,0
1,32,788,573,60,52,0.78,0,0,0
1,33,2031,356,98,71,0.78,3,0,0
1,34,1168,1162,42,79,0.78,0,0,0
1,35,1782,466,47,48,0.77,9,0,0
1,37,1350,807,55,61,0.77,9,0,0
1,38,1754,763,55,57,0.77,9,0,0
1,39,538,480,105,93,0.77,7,0,0
1,40,2121,749,43,62,0.76,9,0,0
1,41,2222,235,79,64,0.75,3,0,0
1,42,2183,632,43,61,0.75,9,0,0
1,43,1092,634,63,48,0.75,9,0,0
1,44,1434,836,66,70,0.75,9,0,0
1,45,298,1314,87,89,0.75,9,0,0
1,46,319,540,140,88,0.74,3,0,0
1,47,2303,853,36,67,0.74,0,0,0
1,48,360,1080,39,75,0.73,0,0,0
1,49,2500,763,37,60,0.73,0,0,0
1,50,1204,698,33,66,0.72,0,0,0
1,51,674,1425,51,80,0.72,0,0,0
1,53,2330,847,37,65,0.71,0,0,0
1,54,449,590,145,96,0.70,3,0,0
1,55,665,987,85,83,0.69,9,0,0
1,56,582,565,50,48,0.69,9,0,0
1,57,1572,1094,64,109,0.69,9,0,0
1,58,1186,696,31,61,0.69,0,0,0
1,59,898,636,59,48,0.68,9,0,0
1,60,1313,1208,82,102,0.67,9,0,0
1,61,1320,535,28,50,0.66,0,0,0
1,62,1362,550,41,50,0.66,9,0,0
1,63,546,475,104,75,0.66,7,0,0
1,64,1547,1015,64,70,0.65,9,0,0
1,65,1889,744,51,53,0.64,9,0,0
1,66,593,800,55,64,0.64,9,0,0
1,67,1968,849,47,63,0.63,9,0,0
1,68,1008,586,31,57,0.63,0,0,0
1,69,2313,488,37,56,0.63,9,0,0
1,70,2554,31,77,69,0.62,5,0,0
1,71,724,1001,76,77,0.62,2,0,0
1,72,1952,1197,84,66,0.61,0,0,0
2,1,1607,531,86,87,0.92,7,0,0
2,2,1702,503,131,131,0.79,5,0,0
2,3,802,518,97,80,0.95,7,0,0
2,4,1056,970,234,163,0.90,3,0,0
2,5,843,721,176,135,0.87,4,0,0
2,6,623,1126,217,192,0.89,3,0,0
2,8,434,1025,121,135,0.87,3,0,0
2,9,638,665,142,100,0.86,3,0,0
2,11,1886,432,98,82,0.87,3,0,0
2,12,2100,307,90,64,0.84,3,0,0
2,14,1966,387,90,77,0.81,3,0,0
2,15,2171,267,82,67,0.84,3,0,0
2,17,531,502,93,72,0.65,7,0,0
2,18,1816,482,97,86,0.82,3,0,0
2,19,1528,613,67,80,0.79,7,0,0
2,20,1025,895,97,76,0.80,6,0,0
2,21,1685,931,83,66,0.83,9,0,0
2,22,1592,433,102,69,0.84,3,0,0
2,23,1495,578,56,62,0.84,9,0,0
2,24,1948,366,57,51,0.65,6,0,0
2,25,187,937,86,54,0.76,9,0,0
2,26,1452,757,55,67,0.82,9,0,0
2,27,1853,1237,170,145,0.84,7,0,0
2,28,666,499,43,50,0.78,9,0,0
2,29,1375,697,53,64,0.79,9,0,0
2,30,1648,658,62,56,0.78,9,0,0
2,31,1696,487,41,48,0.80,9,0,0
2,32,785,566,59,51,0.80,9,0,0
2,33,2032,348,99,72,0.82,3,0,0
2,34,1167,1154,41,78,0.78,0,0,0
2,35,1779,458,50,52,0.68,9,0,0
2,37,1344,798,58,64,0.79,9,0,0
2,38,1762,752,55,57,0.77,9,0,0
2,39,534,480,103,91,0.72,7,0,0
2,40,2123,736,41,60,0.64,9,0,0
2,41,2221,227,79,66,0.83,3,0,0
2,42,2185,621,44,61,0.81,9,0,0
2,43,1084,622,66,51,0.74,9,0,0
2,44,1435,838,56,60,0.77,9,0,0
2,45,292,1312,88,89,0.70,9,0,0
2,46,319,532,143,90,0.77,3,0,0
2,47,2304,848,34,63,0.70,0,0,0
2,48,361,1072,39,75,0.74,0,0,0
2,49,2499,756,37,63,0.76,0,0,0
2,50,1203,693,33,65,0.69,0,0,0
2,51,673,1416,54,82,0.66,0,0,0
2,53,2330,841,37,65,0.77,0,0,0
2,54,444,581,154,102,0.72,3,0,0
2,55,663,976,88,86,0.69,9,0,0
2,56,572,549,55,53,0.78,9,0,0
2,57,1573,1091,63,109,0.72,9,0,0
2,58,1184,692,32,62,0.55,0,0,0
2,59,891,626,60,50,0.71,9,0,0
2,60,1319,1204,81,101,0.53,9,0,0
2,61,1322,529,27,49,0.58,0,0,0
2,62,1365,546,40,50,0.29,0,0,0
